;Supplementary Table 2. Differential gene expression analyses in Dux WT and MZ-KO 2-cell embryos;;;;;;;;;;;;;;;;RPKM: Reads Per Kilobase of gene, per Million mapped reads
Gene Symbol;RPKM;;;;;;;;DESeq_output;;;;;;;Group (FC>2&FDR<0.05);Three RNA-seq replicates from each group were used for analyses. Negative binomial test from DESeq R package was used to compute FDR using raw read counts of each gene.  Differentially expressed genes were defined as (RPKM > 1 in either WT or MZ-KO, FDR < 0.05, and FC > 2)
;WT_rep1;WT_rep2;WT_rep3;MZ-KO_rep1;MZ-KO_rep2;MZ-KO_rep3;WT_mean;KO_mean;baseMean;baseMeanA;baseMeanB;fold change (FC);log2FC;pval;FDR;;Related to Figure 2A
Tcf20;8,55122;10,988;17,4886;17,1651;14,5584;11,6117;12,34260667;14,44506667;1726,384353;1566,815342;1885,953365;1,203685791;0,267458842;0,550771461;0,953700189;similar level;
Tcf23;0,466399;0,05622;0,458055;0,120921;0,266183;0,164374;0,326891333;0,183826;17,6934028;22,51453504;12,87227057;0,571731575;-0,806590127;0,384287115;0,888591478;similar level;
Tcf25;17,5197;23,4604;18,5924;19,0939;17,5292;17,0593;19,8575;17,89413333;858,3398985;880,0462329;836,6335642;0,950670014;-0,07298344;0,775057962;0,994180638;similar level;
Tcf3;3,62473;4,10894;4,20029;4,67865;4,24718;2,66115;3,977986667;3,862326667;224,0822321;223,760438;224,4040262;1,002876237;0,004143577;0,937167151;1;similar level;
Tcf4;0,873374;1,23758;0,651016;2,30992;3,89522;3,05407;0,920656667;3,086403333;256,3734771;114,516087;398,2308671;3,477510256;1,798054769;2,08E-07;8,10E-05;up-regulated;
Tcf7;10,3737;8,81823;8,22923;6,89598;8,26004;6,15501;9,140386667;7,103676667;349,0225153;365,8653732;332,1796573;0,907928658;-0,139349155;0,64657943;0,973959905;similar level;
Tcf7l1;2,72159;2,20744;1,03626;1,19332;1,56021;1,00934;1,98843;1,25429;78,48578556;92,96297704;64,00859408;0,688538557;-0,538390649;0,346483314;0,872696325;similar level;
Tcf7l2;1,51205;0,979655;0,347461;2,42672;1,19875;2,61628;0,946388667;2,080583333;105,3502498;64,0893819;146,6111177;2,287603864;1,193837247;0,046309714;0,431162519;similar level;
Tcfl5;11,246;12,7905;12,0697;9,69205;7,53563;7,9277;12,0354;8,385126667;332,4472765;394,7487152;270,1458378;0,684348872;-0,547196116;0,066119383;0,511011057;similar level;
Tchh;1,06757;4,3025;13,9461;1,11432;2,55126;6,49876;6,438723333;3,388113333;477,2091354;618,461099;335,9571718;0,543214718;-0,880405525;0,366782063;0,880810359;similar level;
Tchhl1;0,0325238;0,548862;0,0504347;0,614354;0,683418;0,229248;0,210606833;0,509006667;11,83070705;6,915233254;16,74618085;2,421636442;1,275982291;0,367333581;0,881041244;similar level;
Tchp;3,00707;7,82614;8,51362;3,69564;3,01397;6,22223;6,448943333;4,310613333;263,3161752;310,5979589;216,0343916;0,695543501;-0,523787348;0,246041622;0,803208424;similar level;
Tcirg1;4,16971;4,96729;3,10313;3,00751;2,75173;2,74601;4,080043333;2,835083333;186,106835;204,5589465;167,6547235;0,819591254;-0,287023505;0,475915063;0,93709485;similar level;
Tcl1;6877,83;5894,09;5789,31;3871,03;8159,29;7642,18;6187,076667;6557,5;132988,9251;126712,6208;139265,2294;1,099063602;0,136274876;0,574943703;0,958803317;similar level;
Tcl1b1;3531,64;3488,97;2420,75;2137,81;3493,97;3857,24;3147,12;3163,006667;50055,94937;48764,86643;51347,0323;1,052951357;0,074438791;0,609542209;0,96770871;similar level;
Tcl1b2;1114,9;1222,17;902,78;548,514;994,823;1279,15;1079,95;940,829;19201,58329;20207,92574;18195,24083;0,900401212;-0,151360095;0,824711438;0,9986905;similar level;
Tcl1b3;1531,25;1610,72;1101,14;1115,47;1628,35;1882,64;1414,37;1542,153333;20848,45431;19409,10309;22287,80553;1,148317129;0,199521124;0,343210589;0,869918047;similar level;
Tcl1b4;950,917;945,546;641,438;642,056;915,973;1040,86;845,967;866,2963333;14351,20612;13945,74984;14756,66241;1,058147649;0,081540949;0,582236963;0,960142262;similar level;
Tcl1b5;375,643;354,435;247,765;281,901;359,23;371,793;325,9476667;337,6413333;5970,819016;5871,101693;6070,536339;1,033968862;0,04819274;0,679332504;0,97798023;similar level;
Tcn2;3,71897;3,47986;2,18687;3,06023;2,09176;3,80028;3,128566667;2,98409;98,14872648;99,27191702;97,02553594;0,977371434;-0,033021155;0,966029123;1;similar level;
Tcof1;6,32913;7,72156;10,6051;8,20214;6,4986;5,24239;8,218596667;6,64771;610,4995507;663,7802419;557,2188595;0,839462859;-0,252461599;0,27020047;0,822962438;similar level;
Tcp1;106,994;131,186;122,768;70,077;88,8244;129,055;120,316;95,98546667;4091,442977;4487,378384;3695,50757;0,823533755;-0,280100311;0,429967525;0,91704626;similar level;
Tcp10a;0,148865;0;0,0445068;0,123983;0;0,0758669;0,064457267;0,066616633;6,149023681;6,905932204;5,392115159;0,780794685;-0,356984863;0,817762771;0,998540188;similar level;
Tcp10b;0,130158;0;0;0;0,303903;0,143355;0,043386;0,149086;3,350111478;1,560044552;5,140178405;3,294892058;1,720231203;0,525858506;0,949320543;similar level;
Tcp11;3,41303;4,58753;2,15901;1,22021;1,19104;1,00266;3,386523333;1,13797;74,7709293;108,9026134;40,63924518;0,373170523;-1,422093064;0,006192316;0,154147481;similar level;
Tcp11l1;2,0328;2,5828;1,05075;1,01744;0,783889;0,580882;1,888783333;0,794070333;124,3209951;174,9053264;73,73666382;0,421580436;-1,246120175;0,003900934;0,116733823;similar level;
Tcp11l2;4,52321;1,82852;1,56108;1,28712;1,15909;3,23199;2,637603333;1,892733333;89,55328729;101,6721056;77,43446895;0,76160977;-0,39287611;0,641854638;0,973938002;similar level;
Tcta;1,57203;2,151;0,494137;0,377673;0,363724;1,83429;1,405722333;0,858562333;42,77097954;51,54779512;33,99416397;0,659468827;-0,60062363;0,486914313;0,940102487;similar level;
Tcte2;33,7855;24,4837;24,4025;29,9429;40,9665;43,2783;27,55723333;38,06256667;707,1353781;583,7850871;830,4856691;1,422588017;0,508517916;0,046813906;0,43360779;similar level;
Tcte3;1,96181;1,52022;0,325948;1,71273;0,981505;3,58048;1,269326;2,091571667;17,33400557;13,38627328;21,28173785;1,589817972;0,668861592;0,445461249;0,925905167;similar level;
Tctex1d1;62,5066;50,0076;46,9604;66,5967;58,7266;52,2307;53,1582;59,18466667;913,7709442;858,7796712;968,7622172;1,128068409;0,173854559;0,550521858;0,953700189;similar level;
Tctex1d2;93,2073;64,1041;49,7872;68,363;47,7722;64,0534;69,03286667;60,06286667;597,3140344;619,2660933;575,3619755;0,929102985;-0,106089577;0,622867789;0,968881369;similar level;
Tctex1d4;0,234103;0;0;0,638594;0,129057;0;0,078034333;0,255883667;12,59619633;11,76676977;13,42562289;1,140977783;0,1902707;0,996628693;1;similar level;
Tctn1;0,0776964;0,128012;0,334261;0,0804262;0,0544894;0,0662323;0,1799898;0,0670493;26,88427109;27,01625402;26,75228816;0,990229369;-0,014165357;0,845479078;1;similar level;
Tctn2;4,34424;2,60333;3,23358;3,19964;2,95589;2,86524;3,393716667;3,006923333;142,365193;149,2201399;135,5102461;0,908123033;-0,139040327;0,691595434;0,979820589;similar level;
Tctn3;3,55601;1,8536;2,73852;1,76203;1,73902;2,01113;2,716043333;1,837393333;107,9290975;123,6491092;92,20908585;0,745731906;-0,423271027;0,297784885;0,842080886;similar level;
Tdg;0,355839;3,53E-05;3,35E-05;3,57E-05;0,189853;0,230212;0,118635938;0,140033561;26,45115084;28,46320917;24,4390925;0,858620416;-0,219907617;0,879123266;1;similar level;
Tdgf1;6,25587;2,58423;2,289;4,60805;2,68049;1,88891;3,7097;3,05915;114,4521304;120,2340452;108,6702156;0,903822336;-0,145888885;0,731646906;0,98655109;similar level;
Tdh;7,00505;11,7083;7,02718;3,12948;2,66965;3,7541;8,580176667;3,18441;235,8619042;351,5431447;120,1806638;0,341866043;-1,548496966;4,49E-06;0,000937327;down-regulated;
Tdo2;2,24552;2,40034;1,57682;1,12985;2,63787;3,69566;2,074226667;2,487793333;58,76505576;51,43297386;66,09713766;1,285112112;0,361894224;0,446761691;0,926346695;similar level;
Tdp1;4,71124;4,18035;6,13884;2,98095;5,55074;5,44815;5,010143333;4,659946667;158,4405619;160,4727046;156,4084193;0,974673043;-0,037009752;0,965299443;1;similar level;
Tdp2;133,922;164,806;141,838;145,921;128,361;148,059;146,8553333;140,7803333;4727,730263;4767,228817;4688,231708;0,983429134;-0,024106999;0,882867865;1;similar level;
Tdpoz1;28,7813;61,8354;84,0921;27,361;10,9862;18,8727;58,23626667;19,0733;1701,490676;2541,234234;861,7471174;0,339105741;-1,560192887;0,000911554;0,047467807;down-regulated;
Tdpoz2;7,62272;18,377;18,3113;4,91556;6,35615;9,2348;14,77034;6,835503333;317,0887839;423,137197;211,0403709;0,49875164;-1,00360651;0,006489066;0,159138521;similar level;
Tdpoz3;5,21136;8,89243;6,29709;2,40646;4,26645;3,63752;6,800293333;3,43681;193,8939129;258,878716;128,9091098;0,49795175;-1,005922137;0,011763096;0,219091194;similar level;
Tdpoz4;38,9406;54,2409;33,4441;12,8695;23,571;20,1753;42,20853333;18,87193333;701,9573258;959,8220933;444,0925584;0,462682159;-1,111906625;0,002142697;0,080159253;similar level;
Tdpoz5;1,55119;3,2054;1,88999;0,492454;1,20722;1,23656;2,215526667;0,978744667;933,9767628;1341,730283;526,2232427;0,392197485;-1,35034781;3,55E-06;0,00081957;down-regulated;
Tdrd1;5,83504;5,35018;5,64093;7,64517;7,65145;9,16087;5,608716667;8,152496667;583,4837429;461,0453691;705,9221168;1,531133732;0,614600296;0,032067919;0,366818604;similar level;
Tdrd12;36,6596;27,3997;28,9541;23,0255;34,3829;35,5752;31,00446667;30,99453333;855,0685968;823,6939865;886,4432072;1,076180258;0,105919747;0,615429167;0,968081828;similar level;
Tdrd3;21,587;21,5234;15,151;17,6996;24,5411;27,5931;19,42046667;23,27793333;1015,701719;899,7574178;1131,64602;1,257723469;0,330814757;0,167867469;0,722605898;similar level;
Tdrd5;3,94521;2,07352;2,52252;2,76316;2,8521;2,07574;2,847083333;2,563666667;170,1574371;178,9728925;161,3419817;0,901488373;-0,14961921;0,656198601;0,974083694;similar level;
Tdrd6;0,123904;0,0319895;0,144308;0,177261;0,468602;0,459313;0,100067167;0,368392;28,95140119;11,62279002;46,28001236;3,9818333;1,993432824;0,016428327;0,261889196;similar level;
Tdrd7;1,09947;0,773099;0,426239;1,52708;1,58299;1,40465;0,766269333;1,504906667;79,38056641;58,28937406;100,4717588;1,723671945;0,785485222;0,111048038;0,626441021;similar level;
Tdrd9;3,06562;2,55342;3,09103;3,74258;2,62134;2,08665;2,903356667;2,816856667;268,412952;263,9082592;272,9176448;1,034138324;0,04842917;0,986378427;1;similar level;
Tdrkh;38,7051;37,0139;35,2133;24,1311;26,7883;29,8913;36,97743333;26,9369;1597,677185;1823,676418;1371,677952;0,752149855;-0,410907969;0,096141637;0,591824412;similar level;
Tead1;1,31972;1,20796;1,19411;1,09647;1,13394;1,09253;1,240596667;1,107646667;212,8716765;225,8276758;199,9156772;0,885257648;-0,175830692;0,634925144;0,97288499;similar level;
Tead2;9,82408;11,5364;7,2731;6,54954;4,34074;4,49542;9,544526667;5,128566667;258,6563032;331,8072169;185,5053895;0,559075813;-0,838884164;0,008643449;0,185792013;similar level;
Tead3;0,134828;0,363619;0,229993;0,0299601;0,146906;0,0237559;0,242813333;0,066874;6,731668773;10,81826066;2,645076886;0,244501123;-2,032087;0,260075454;0,814120703;similar level;
Tead4;7,09842;6,9964;7,58628;3,65614;2,20994;2,33699;7,227033333;2,734356667;254,1288401;365,74989;142,5077902;0,389631806;-1,359816644;0,000163003;0,014309602;down-regulated;
Tec;5,08879;5,14191;7,11941;5,32504;5,15324;6,43623;5,78337;5,63817;269,4948241;270,0603774;268,9292709;0,995811653;-0,006055197;0,887590074;1;similar level;
Tecpr1;0,704128;0,405929;0,308578;0,357175;0,714769;0,741773;0,472878333;0,604572333;46,76345752;42,45983813;51,0670769;1,202714828;0,26629461;0,573102969;0,958355824;similar level;
Tecpr2;0,723093;1,07276;0,985759;1,2714;0,847216;0,406065;0,927204;0,841560333;129,279393;133,1922976;125,3664884;0,941244281;-0,0873589;0,831468656;0,999543568;similar level;
Tecr;23,7258;21,473;26,2043;23,4249;35,3282;46,6837;23,80103333;35,1456;561,7251539;441,57231;681,8779977;1,544204612;0,626863927;0,070781924;0,522670087;similar level;
Tectb;0,648732;0,0868873;0,0745177;0,61404;0,44878;0,127019;0,270045667;0,396613;14,93339824;11,85656699;18,01022948;1,519008791;0,603130219;0,760754274;0,993422138;similar level;
Tef;5,64953;5,66441;6,30994;4,56752;3,71144;3,8283;5,874626667;4,035753333;361,6202585;426,6958599;296,544657;0,694978988;-0,524958734;0,061567105;0,494566593;similar level;
Tek;2,47799;1,18166;2,54415;2,4962;1,56823;2,51919;2,067933333;2,19454;179,1171099;169,2728119;188,9614079;1,116312807;0,158741348;0,893787099;1;similar level;
Tekt1;5,13668;3,1566;4,49033;1,45487;3,25298;2,44039;4,261203333;2,382746667;86,32486561;108,081881;64,5678502;0,597397543;-0,74323679;0,142273375;0,683587334;similar level;
Tekt2;25,1536;28,3404;24,5241;19,7625;11,6506;11,9081;26,00603333;14,4404;514,1657988;652,4528927;375,878705;0,57610091;-0,795606559;0,027342653;0,342041763;similar level;
Tekt3;0,157782;0;0,0611682;0;0,153493;0,0695092;0,0729834;0,074334067;2,276601928;2,243292939;2,309910917;1,029696513;0,042219188;1;1;similar level;
Tekt4;5,24251;4,39607;2,89836;5,67318;4,96695;3,49442;4,17898;4,711516667;118,69491;109,2938417;128,0959784;1,172032902;0,22901307;0,579629905;0,959673016;similar level;
Tekt5;0,507649;0;0,306138;0,0626742;0,307284;0;0,271262333;0,1233194;5,533094178;6,849388386;4,216799969;0,615646205;-0,699826582;0,709679264;0,98447031;similar level;
Telo2;1,36783;0,586343;0,783318;0,602834;0,921128;0,84069;0,912497;0,788217333;56,27064852;58,9061877;53,63510935;0,910517408;-0,135241495;0,865936453;1;similar level;
Tenc1;0,0941858;0,14597;0,0834594;0,209307;0,240844;0,28452;0,107871733;0,244890333;15,6274098;10,14143421;21,11338539;2,081893445;1,057896231;0,338324888;0,867385661;similar level;
Tep1;1,15728;1,98236;1,72966;1,17592;0,491806;0,53666;1,6231;0,734795333;192,6260267;248,8650225;136,3870308;0,548036158;-0,867657013;0,043665553;0,422305817;similar level;
Tepp;0,823638;0,165468;0,745043;0,610117;0;0,241894;0,578049667;0,284003667;7,585011105;7,865513772;7,304508438;0,92867531;-0,106753816;0,815150635;0,998540188;similar level;
Terc;0,934315;0,750819;0,724421;0,346051;0,242378;0;0,803185;0,196143;2,846301504;4,397378542;1,295224467;0,294544683;-1,763441586;0,535303274;0,951402756;similar level;
Terf1;87,7026;128,189;166,716;104,37;84,5766;100,791;127,5358667;96,5792;3150,889211;3529,734858;2772,043564;0,785340451;-0,348609887;0,101184702;0,601229732;similar level;
Terf2;4,49231;3,95599;5,42079;5,44291;7,25179;4,27488;4,62303;5,656526667;223,1445348;196,2802089;250,0088606;1,273734433;0,349064515;0,32612235;0,861949874;similar level;
Terf2ip;9,74304;5,63555;10,861;12,2138;9,05462;5,73864;8,74653;9,002353333;522,7359882;504,1444268;541,3275496;1,073754902;0,102664718;0,991577097;1;similar level;
Tert;0,0940103;0,339962;0,408189;0,12535;0,0585311;0,397586;0,280720433;0,193822367;18,95425743;21,81024944;16,09826541;0,738105516;-0,438101024;0,663491845;0,974319772;similar level;
Tes;11,1501;13,4404;9,84129;10,5549;13,8167;12,5186;11,47726333;12,29673333;479,4751423;454,9735292;503,9767554;1,107705664;0,147574584;0,516285937;0,946430672;similar level;
Tesc;899,478;897,125;953,18;835,343;985,643;934,043;916,5943333;918,343;13874,41479;13648,79009;14100,03949;1,033061495;0,046926135;0,800947776;0,998540188;similar level;
Tesk1;1,88843;0,973114;0,954827;2,02714;1,40992;1,04997;1,272123667;1,495676667;84,17175176;85,60004554;82,74345799;0,966628668;-0,048966313;0,848597333;1;similar level;
Tesk2;15,23;23,6202;16,2427;13,7018;14,1961;12,9897;18,3643;13,6292;868,1170868;985,331309;750,9028646;0,762081604;-0,391982604;0,153294471;0,700267567;similar level;
Tet1;4,72049;4,40581;6,14182;5,09956;5,98618;5,42573;5,089373333;5,503823333;1365,685763;1284,298097;1447,073429;1,126742641;0,172158027;0,538280712;0,951741319;similar level;
Tet2;1,03282;0,846249;1,10436;0,825072;1,26085;0,993259;0,994476333;1,026393667;205,0734216;195,2063582;214,9404851;1,101093669;0,138937202;0,694924505;0,980799148;similar level;
Tet3;4,5017;5,78814;8,87746;14,2258;6,29301;5,88716;6,3891;8,80199;1435,067942;1179,96402;1690,171864;1,432392714;0,518427085;0,407116451;0,904813828;similar level;
Tex10;25,5058;33,8387;27,8865;30,4713;29,1469;32,3622;29,077;30,66013333;1701,032584;1614,10565;1787,959517;1,1077091;0,147579059;0,547044244;0,952857823;similar level;
Tex101;33,0262;6,6922;37,7481;10,5187;6,09333;54,3092;25,82216667;23,64041;379,4308517;393,3426158;365,5190876;0,929263886;-0,105839754;0,876787;1;similar level;
Tex11;77,478;78,8539;137,743;93,983;85,0229;119,81;98,02496667;99,6053;5198,378795;5033,277884;5363,479705;1,065603734;0,091671042;0,853764792;1;similar level;
Tex12;311,29;236,348;451,769;378,054;468,367;553,438;333,1356667;466,6196667;3281,191055;2688,61168;3873,770429;1,440806963;0,526877058;0,053037164;0,459701763;similar level;
Tex13;8,61533;9,12503;14,6123;9,25607;15,3325;9,37685;10,78422;11,32180667;387,7038296;372,0309321;403,376727;1,084255883;0,116705272;0,791413601;0,996282906;similar level;
Tex14;8,15999;8,21202;7,75836;5,89304;10,3739;8,46591;8,043456667;8,244283333;723,3918285;698,4037107;748,3799463;1,071557804;0,099709676;0,641406655;0,973853747;similar level;
Tex15;15,2307;15,6168;34,2532;32,2299;34,347;36,4185;21,70023333;34,3318;4094,844367;3095,47412;5094,214613;1,645697691;0,718699342;0,016626916;0,263514988;similar level;
Tex16;3,74633;1,56989;1,68299;1,7151;1,68929;3,42831;2,33307;2,277566667;157,0487712;157,3159599;156,7815825;0,996603159;-0,004908948;1;1;similar level;
Tex19.1;107,095;146,543;131,298;79,1121;89,026;103,742;128,312;90,6267;2967,552424;3410,903506;2524,201342;0,740038919;-0,434326951;0,068198649;0,515844913;similar level;
Tex19.2;6,96986;4,71594;2,57459;6,9408;6,24308;11,3261;4,753463333;8,169993333;208,4882258;150,5801752;266,3962764;1,769132465;0,823042075;0,066866588;0,512467905;similar level;
Tex2;2,39135;4,39319;2,66718;3,22549;2,92597;2,90694;3,150573333;3,019466667;261,8516262;261,9224039;261,7808484;0,999459552;-0,000779912;0,971946606;1;similar level;
Tex21;2,84111;1,80744;1,0569;1,2117;2,0952;1,95166;1,901816667;1,752853333;58,44698366;59,80627252;57,08769479;0,954543602;-0,067116996;0,984276051;1;similar level;
Tex24;0;0,0933939;0,150184;0,043045;0,271343;0,204796;0,081192633;0,173061333;4,537009698;3,435471711;5,638547685;1,641273211;0,714815414;0,766231282;0,993608036;similar level;
Tex261;36,9507;35,7843;21,14;25,6675;34,6742;33,5378;31,29166667;31,29316667;774,4966605;756,3116288;792,6816923;1,048088727;0,067760855;0,629268482;0,970370495;similar level;
Tex264;10,7135;10,8916;10,6799;7,68168;8,30101;8,78766;10,76166667;8,256783333;209,5766885;234,2009402;184,9524368;0,789716884;-0,340592559;0,332870899;0,864977091;similar level;
Tex28;2,83749;1,44014;0,463168;1,49345;1,62716;1,84214;1,580266;1,65425;46,48430289;51,4866368;41,48196898;0,805684184;-0,311713659;0,655576675;0,974083694;similar level;
Tex9;8,72572;5,506;6,94247;9,68035;8,33835;7,72512;7,058063333;8,581273333;781,9419115;684,9098081;878,9740149;1,283342718;0,359906495;0,224206714;0,781361089;similar level;
Tfam;14,8605;8,3961;5,65356;13,7208;16,3894;15,4216;9,63672;15,17726667;818,8521557;621,0244407;1016,679871;1,637101222;0,711143527;0,024474492;0,325408178;similar level;
Tfap2a;1,61744;1,64761;2,02783;2,99765;2,34877;1,91581;1,764293333;2,420743333;120,7298663;98,3333384;143,1263942;1,455522578;0,541537219;0,250319962;0,807390257;similar level;
Tfap2b;2,05204;1,34796;1,43045;2,19908;1,79156;1,78965;1,61015;1,926763333;198,4188415;178,1310491;218,7066339;1,227785022;0,296057975;0,460114129;0,93197367;similar level;
Tfap2c;7,63738;10,2706;9,78537;4,22797;6,47561;7,00293;9,231116667;5,90217;370,9054359;439,5981926;302,2126793;0,687474799;-0,540621265;0,085668357;0,564440464;similar level;
Tfap2d;0,31393;0,851429;0,456385;1,13366;0,73295;0,0691492;0,540581333;0,645253067;19,42849507;19,68063402;19,17635613;0,974376949;-0,037448091;0,989809063;1;similar level;
Tfap2e;11,9032;16,7523;10,1619;20,0502;17,5173;14,5042;12,93913333;17,35723333;507,8181174;421,8552086;593,7810262;1,407546983;0,493183079;0,083165621;0,554988571;similar level;
Tfap4;1,14205;1,7208;1,22985;2,15022;2,29609;1,92863;1,364233333;2,12498;61,75809761;48,40615274;75,11004248;1,55166313;0,633815379;0,22979067;0,787174544;similar level;
Tfb1m;17,7097;10,2929;7,72739;9,71774;8,7309;11,1676;11,90999667;9,87208;226,6393237;243,6813755;209,5972719;0,860128401;-0,217376051;0,549094603;0,953442756;similar level;
Tfb2m;54,5488;62,5976;82,6217;50,2344;53,5439;65,7788;66,58936667;56,51903333;5081,238226;5233,282329;4929,194123;0,941893407;-0,086364294;0,643065733;0,973959905;similar level;
Tfcp2;6,16323;13,8809;15,0905;7,32126;7,85751;11,0213;11,71154333;8,733356667;667,9881165;745,3975852;590,5786479;0,792300189;-0,335880948;0,30230948;0,845239585;similar level;
Tfcp2l1;1,64431;1,90954;1,32156;1,20318;1,70625;1,99647;1,625136667;1,6353;276,4463274;270,6473275;282,2453273;1,042852815;0,060535554;0,737627287;0,988790124;similar level;
